date,hardware
2014-03-20 02:50:36,1 usb hub (10 ports)
2014-03-20 02:50:36,controllers
2014-03-20 02:50:36,cables and power supplies
2014-03-20 02:50:36,1 controller
2014-03-20 02:50:36,10x hashing units
2014-03-20 02:50:36,la3m
2014-03-20 03:56:58,standoffs
2014-03-20 03:56:58,custom atx cables
2014-03-20 03:56:58,mini usb cables
2014-03-20 03:56:58,silver rated atx psus
2014-03-20 03:56:58,pis with cases and 8 gb cards
2014-03-20 03:56:58,usb hubs
2014-03-20 03:56:58,accessories
2014-03-20 05:02:20,raspberry pi
2014-03-20 06:07:02,gridseed
2014-03-20 07:58:12,rasppi
2014-03-20 07:58:12,beaglebone black
2014-03-20 07:58:12,tl3020
2014-03-20 07:58:12,psu
2014-03-20 07:58:12,usb wire
2014-03-20 07:58:12,usb port
2014-03-20 07:58:12,miner
2014-03-20 07:58:12,fans
2014-03-20 07:58:12,pc
2014-03-20 07:58:12,technobit hex16a2
2014-03-20 10:11:37,micro usb cables
2014-03-20 10:11:37,beast hubs
2014-03-20 10:16:16,units
2014-03-20 10:16:16,returned units
2014-03-20 10:16:16,early december units
2014-03-20 10:16:16,new units
2014-03-20 10:16:16,miners
2014-03-20 11:16:04,eternet connectors
2014-03-20 11:16:04,pcb's
2014-03-20 11:16:04,components
2014-03-20 11:16:04,ethernet cables
2014-03-20 11:16:04,chips from bitcoinvalet
2014-03-20 11:16:04,light way
2014-03-20 11:16:04,fuses
2014-03-20 11:16:04,84 chip board
2014-03-20 11:16:04,bitfury chips
2014-03-20 11:16:04,programmed cpu's with firmware
2014-03-20 11:16:04,usb type band
2014-03-20 11:16:04,empty cpu
2014-03-20 11:59:24,4xgridseeds
2014-03-20 11:59:24,1 controller
2014-03-20 11:59:24,2 miners
2014-03-20 12:07:27,monitor
2014-03-20 12:07:27,vga cable
2014-03-20 12:07:27,6870's
2014-03-20 14:33:26,bitmain s1
2014-03-20 15:11:24,bfgminer 3.10.0
2014-03-20 15:11:24,powered usb hub
2014-03-20 15:11:24,beaglebone black
2014-03-20 15:11:24,ubuntu 13.10
2014-03-20 15:11:24,lsusb
2014-03-20 15:11:24,thumbdrive
2014-03-20 15:11:24,surge protector
2014-03-20 15:11:24,antminer u2s
2014-03-20 16:55:58,6x gpu mining rig
2014-03-20 19:26:45,miner
2014-03-20 22:10:18,sapphire tri-x r9 280x 3gb gddr5 oc (uefi)
2014-03-20 22:10:18,aerocool templarius imperator 1150w 80 plus gold
2014-03-20 22:10:18,highpower tech 1200w gold plus (hp-1200-g14c-gold)
2014-03-20 22:10:18,w.d caviar green 500gb sata iii hdd
2014-03-20 22:10:18,kingston khx1600c9d3b1/4g
2014-03-20 22:10:18,powered risers
2014-03-20 22:10:18,16xi
2014-03-20 22:10:18,asrock h61 pro btc mother board
2014-03-21 01:02:26,usb hubs
2014-03-21 03:28:46,hexminer
2014-03-21 03:28:46,pc's
2014-03-21 03:28:46,blade proxy
2014-03-21 03:28:46,mining rigs
2014-03-21 04:27:57,asicminer 49 port hubs
2014-03-21 04:27:57,ras-pi
2014-03-21 04:27:57,gridseeds
2014-03-21 04:47:52,antminer s1
2014-03-21 11:58:40,1000w atx psu
2014-03-21 11:58:40,big fat power plugs
2014-03-21 11:58:40,big fat extension cords
2014-03-21 11:58:40,network cables
2014-03-21 12:53:04,cpu
2014-03-21 12:53:04,gpu
2014-03-21 12:53:04,cointerra iv
2014-03-21 12:55:28,wifi interface
2014-03-21 12:55:28,router
2014-03-21 12:55:28,lan interface
2014-03-21 12:55:28,avalon 50-60gh/s machine
2014-03-21 14:10:03,antminer
2014-03-21 14:10:03,internet cable
2014-03-21 14:51:43,antminer s1
2014-03-21 14:51:43,voltmeter
2014-03-21 14:51:43,generic #2 pencil
2014-03-21 14:51:43,fat construction pencil
2014-03-21 14:51:43,pcb spec sheet from antminer
2014-03-21 14:51:43,antminer s1 antminers
2014-03-21 14:51:43,psu
2014-03-21 16:45:03,grid seed
2014-03-21 17:42:54,multiminer
2014-03-21 17:42:54,antminer s1
2014-03-21 18:15:46,s-1 miners
2014-03-21 19:28:52,guiminer
2014-03-21 19:28:52,video cards
2014-03-21 19:28:52,cpus
2014-03-21 20:46:12,2x6 pin connections
2014-03-21 20:46:12,sapphire radeon 7950 cards
2014-03-21 20:46:12,psu
2014-03-21 21:30:36,logisys cs4802bk
2014-03-21 21:30:36,server psus
2014-03-21 21:31:07,blade
2014-03-21 22:42:35,surge protector
2014-03-21 22:42:35,radio shack brand surge protector
2014-03-21 22:42:35,50amp socket
2014-03-21 22:42:35,corsair 850w psu
2014-03-22 01:32:16,power cable components
2014-03-22 01:32:16,mini usb plugs
2014-03-22 01:32:16,psus
2014-03-22 01:32:16,usb hubs
2014-03-22 01:32:16,barrel plugs
2014-03-22 01:54:48,antminer u1
2014-03-22 01:54:48,u1
2014-03-22 01:54:48,antminer s1
2014-03-22 01:54:48,asic
2014-03-22 01:54:48,gpu
2014-03-22 02:01:40,antminer u2+ 1.6-2.2gh/s usb mining sticks
2014-03-22 02:03:11,antminer u2 1.6gh/s - 2.2gh/s usbs
2014-03-22 03:46:25,corsair hx750
2014-03-22 03:46:25,antminer blades
2014-03-22 03:46:25,850 psu
2014-03-22 03:46:25,antminer
2014-03-22 04:44:56,asicminer cubes 30gh-38gh/s
2014-03-22 04:44:56,psus
2014-03-22 04:44:56,low clock only units
2014-03-22 06:37:23,guiminer
2014-03-22 06:37:23,gpu
2014-03-22 07:44:29,server with windows
2014-03-22 09:42:33,china clone avalon 200g
2014-03-22 10:17:23,rigs
2014-03-22 12:14:09,erupter cube
2014-03-22 14:56:17,gridseed
2014-03-22 15:02:09,intel(r) hd graphics 4000
2014-03-22 15:02:09,intel(r) core(tm) i3-3217
2014-03-22 15:02:09,geforce gt 720 m
2014-03-22 15:17:13,unpowered risers
2014-03-22 15:17:13,mining rig
2014-03-22 15:17:13,psu
2014-03-22 15:17:13,mobo
2014-03-22 15:17:13,corsair ax1200i
2014-03-22 15:17:13,msi 990-fxa gd65
2014-03-22 15:17:13,24 pin connector
2014-03-22 15:17:13,flash drive
2014-03-22 15:17:13,sapphire 7950
2014-03-22 15:17:13,fan
2014-03-22 15:17:13,dell supply
2014-03-22 15:17:13,low watt cpu
2014-03-22 15:51:06,graphics card
2014-03-22 15:54:03,antminer s1
2014-03-22 20:53:49,psus
2014-03-22 20:53:49,terraminer iv
2014-03-22 20:53:49,80+ power supply
2014-03-22 22:57:42,wiibox controller
2014-03-22 22:57:42,raspberry pi
2014-03-22 22:57:42,router/firewall
2014-03-22 22:57:42,usbee miners (asicminers)
2014-03-22 23:05:37,antminers
2014-03-22 23:05:37,antminers s1
2014-03-23 01:52:53,gpu
2014-03-23 01:52:53,raedeon hd 6850
2014-03-23 02:57:07,asicminer cubes
2014-03-23 09:24:48,gridseed
2014-03-23 10:04:36,antminer
2014-03-23 10:04:36,chinese 360w psu
2014-03-23 10:04:36,modem
2014-03-23 10:04:36,psu
2014-03-23 10:21:35,single core sempron
2014-03-23 10:21:35,mb and sempron combos
2014-03-23 10:21:35,rpi
2014-03-23 10:21:35,btc asics
2014-03-23 10:21:35,gpus rigs
2014-03-23 14:55:07,gridseed miners
2014-03-23 14:55:07,barrel plug
2014-03-23 16:14:43,5b402
2014-03-23 16:14:43,u3 503b tvs diode
2014-03-23 16:14:43,bm1380 asic
2014-03-23 16:14:43,u1 cp2102 usb to uart bridge
2014-03-23 16:14:43,u5 ic chip
2014-03-23 16:14:43,antminer u1
2014-03-23 16:14:43,aoz1021a voltage regulator
2014-03-23 20:12:45,gpu
2014-03-23 20:45:04,icarus
2014-03-23 20:45:04,ants
2014-03-23 21:23:01,grids
2014-03-23 21:23:01,bfgminer
2014-03-23 22:15:42,one string boards
2014-03-23 22:15:42,9x290 cards
2014-03-23 22:15:42,ants
2014-03-23 22:15:42,diy1
2014-03-23 22:50:35,windows 2008 server
2014-03-23 22:50:35,antminer s1
2014-03-24 03:21:26,tplink
2014-03-24 03:21:26,power supply
2014-03-24 03:21:26,1000w cooler master silent pro psu
2014-03-24 03:21:26,laptop
2014-03-24 03:21:26,router
2014-03-24 03:21:26,avalon miner 230ghs
2014-03-24 04:12:42,paspberry pi
2014-03-24 04:12:42,evga supernova nex 650 g power supply
2014-03-24 04:12:42,rpi
2014-03-24 04:12:42,coincraft 260 board
2014-03-24 04:12:42,bitfury boards
2014-03-24 04:12:42,avalon 2 boards
2014-03-24 04:12:42,hexminers
2014-03-24 04:12:42,butterfly labs
2014-03-24 06:40:03,6 pin power
2014-03-24 06:40:03,7 port hubs
2014-03-24 06:40:03,24 pin power
2014-03-24 06:40:03,antminers
2014-03-24 06:40:03,dualminers
2014-03-24 06:40:03,asicminer 49 port usb hub
2014-03-24 08:17:02,micro-usb port
2014-03-24 08:17:02,usb cable
2014-03-24 08:17:02,raspberry pi with a 4gb sd card
2014-03-24 08:17:02,panasonic repair shop
2014-03-24 08:17:02,bitburner fury (40-60 gh/s) single board
2014-03-24 09:58:57,gridseed 5 chip miners
2014-03-24 09:58:57,controller boards
2014-03-24 09:58:57,power cable
2014-03-24 09:58:57,mini usb cable
2014-03-24 11:00:40,qcool element
2014-03-24 13:44:01,asicminer block erupter usb
2014-03-24 13:44:01,antminer usbs
2014-03-24 14:19:43,gridseeds
2014-03-24 14:19:43,cudaminer
2014-03-24 15:39:55,antminers
2014-03-24 15:42:34,16x to 16x powered riser cable
2014-03-24 15:42:34,sapphire 100352-4l radeon hd 7950 3gb gddr5 pci-express video card with boost
2014-03-24 15:42:34,tripplite surge protector
2014-03-24 15:42:34,asus f1a75v/evo w/4gb ddr3 1600mhz memory
2014-03-24 15:42:34,lightning-1300 1300w continuous @ 50c intel haswell ready 80 plus gold atx12v v2.31 & eps12v v2.92
2014-03-24 15:42:34,1x to 16x powered riser cable
2014-03-24 17:51:15,mining rigs
2014-03-24 17:51:15,3rd system
2014-03-24 17:51:15,2 fpgas
2014-03-24 17:51:15,15 fpgas
2014-03-24 17:51:15,bfgminer 3.0
2014-03-24 18:13:40,ethernet cords
2014-03-24 18:13:40,terraminer iv
2014-03-24 18:13:40,router
2014-03-24 19:35:03,controller board
2014-03-24 19:35:03,power unit
2014-03-24 19:35:03,usb/mini cables
2014-03-24 19:35:03,raspberry
2014-03-24 19:35:03,gridseed dual asic
2014-03-24 20:36:59,antminer
2014-03-24 20:36:59,coolermaster jetflo
2014-03-24 21:16:59,cgminer
2014-03-24 21:16:59,com port
2014-03-24 21:16:59,usb port
2014-03-24 21:16:59,block erupter usb devices
2014-03-24 21:16:59,video cards
2014-03-24 21:16:59,bitminter client
2014-03-24 21:16:59,usb miners
2014-03-24 21:35:25,antminers
2014-03-24 21:35:25,cgminer gui
2014-03-24 21:35:25,clevermining
2014-03-24 21:35:25,orico 10 port usb
2014-03-24 21:35:25,dm gui
2014-03-24 21:35:25,2nd gen dm
2014-03-24 21:35:25,dualminers
2014-03-24 21:35:25,dualminer usb asic scrypt miner
2014-03-24 21:56:13,bitmain s2
2014-03-24 22:23:41,rasberry pi
2014-03-24 22:23:41,antminer s1 180
2014-03-24 23:17:33,scrypt mining machines
2014-03-24 23:17:33,linux pc
2014-03-24 23:17:33,bfl device
2014-03-24 23:17:33,technobit hex16b
2014-03-24 23:17:33,mining pc
2014-03-24 23:17:33,miner
2014-03-24 23:17:38,ant s1
2014-03-24 23:17:38,u1s
2014-03-24 23:17:38,2.4k resistors
2014-03-24 23:17:38,bitfury chips
2014-03-24 23:17:38,rev 2 sample chips
2014-03-24 23:17:38,copper pcb board
2014-03-24 23:17:38,hot air rework station
2014-03-25 00:28:57,la1ths
2014-03-25 00:28:57,12v 10a
2014-03-25 00:28:57,la6m
2014-03-25 00:28:57,atx psu
2014-03-25 01:12:59,r9 270x
2014-03-25 01:18:55,gridseed miner
2014-03-25 01:18:55,rpi
2014-03-25 01:18:55,pi
2014-03-25 01:18:55,fans
2014-03-25 01:18:55,power supply
2014-03-25 01:18:55,heatsinks
2014-03-25 01:18:55,stranded wire
2014-03-25 02:23:31,gridseed miner
2014-03-25 03:33:32,bf 1 chips
2014-03-25 04:43:11,cgwatcher
2014-03-25 04:43:11,cgminer app
2014-03-25 04:43:11,rig
2014-03-25 04:43:11,cgremote.exe
2014-03-25 05:09:06,mini-usb cable
2014-03-25 05:09:06,gridseed 5-chip miners
2014-03-25 07:09:32,cointerra
2014-03-25 08:23:57,avalon 200
2014-03-25 10:22:43,miners
2014-03-25 11:42:12,antminer s1
2014-03-25 12:32:13,7 ants
2014-03-25 12:32:13,miner server
2014-03-25 12:32:13,proxy server
2014-03-25 12:32:13,miners
2014-03-25 14:01:40,tablet
2014-03-25 14:01:40,phones
2014-03-25 14:01:40,private vpn software
2014-03-25 14:01:40,miners
2014-03-25 14:01:40,main pc
2014-03-25 16:30:10,24 port gigabit switch
2014-03-25 16:30:10,ups systems
2014-03-25 16:30:10,10 cubes server 32gb ram quad cpu xeon
2014-03-25 16:30:10,rig with 4 giga 280x1 rig with 4 asus 280x 5 antminers
2014-03-25 16:30:10,antminer
2014-03-25 16:30:10,asic cubes
2014-03-25 16:30:10,7950s
2014-03-25 16:30:10,7970s
2014-03-25 16:30:10,psu
2014-03-25 16:30:10,powder fire extinguisher
2014-03-25 16:30:10,1000 watter psu
2014-03-25 16:30:10,cube blades
2014-03-25 16:30:10,smoke detectors
2014-03-25 16:38:35,killawatt
2014-03-25 16:52:02,410j
2014-03-25 16:52:02,ds410j (marvell mv6281)
2014-03-25 16:52:44,raspberry pi
2014-03-25 17:05:05,mr-3020
2014-03-25 17:05:05,openwrt webui
2014-03-25 17:05:05,antminer s1
2014-03-25 17:05:05,hex16a2
2014-03-25 17:06:53,technobit bare kits
2014-03-25 17:06:53,nanofury miners
2014-03-25 17:12:24,power supply
2014-03-25 17:12:24,gridseed/lightning asics miners
2014-03-25 17:33:24,bfgminer
2014-03-25 17:33:24,pc
2014-03-25 17:33:24,integrated graphics
2014-03-25 19:27:28,batch 2 sierras
2014-03-25 19:40:54,intel r exreme graphics 2 intel r82865g graphics controller
2014-03-25 19:40:54,intel(r) pentium(r) 4 cpu 2.8 ghz
2014-03-25 19:40:54,nvidia gtx480m
2014-03-25 19:40:54,radeon hd 6650m
2014-03-25 19:40:54,dell inspiron 1440
2014-03-25 19:40:54,mobile intel 4 series chipset
2014-03-26 01:29:48,usb miner
2014-03-26 01:29:48,anker 3.0 9 port hub
2014-03-26 01:29:48,anker hubs
2014-03-26 01:29:48,10 port hub
2014-03-26 02:13:34,cgminer
2014-03-26 05:35:35,150' line
2014-03-26 05:35:35,24 port switch
2014-03-26 05:35:35,cubes
2014-03-26 05:35:35,netflix
2014-03-26 07:13:21,antminer s1
2014-03-26 10:35:35,pc computer
2014-03-26 10:35:35,miner (32 chips overclocked to 1th/s)
2014-03-26 10:35:35,sd card
2014-03-26 12:46:24,350watt psu
2014-03-26 12:46:24,pcduino
2014-03-26 12:46:24,gridseeds
2014-03-26 14:24:08,hashing boards
2014-03-26 14:24:08,antminer s1
2014-03-26 14:24:08,control board
2014-03-26 14:24:08,power supply
2014-03-26 14:24:08,blade
2014-03-26 15:59:35,windows pc
2014-03-26 15:59:35,linux machine
2014-03-26 15:59:35,630w rosewill power supply
2014-03-26 15:59:35,antminer s1
2014-03-26 16:37:02,jalapeno rig
2014-03-26 16:37:02,asics antminers u1
2014-03-26 17:27:35,8xa1 chips
2014-03-26 17:27:35,1th/s dragon asic miners
2014-03-26 17:27:35,4 asic blades
2014-03-26 19:57:55,antminer s1
2014-03-26 19:57:55,630w rosewill power supply
2014-03-26 19:57:55,linux machine
2014-03-26 19:57:55,windows pc
2014-03-26 20:48:42,gigabyte r9 27oc 2gd
2014-03-26 20:48:42,pcie8
2014-03-26 20:48:42,pcie16_2
2014-03-26 20:48:42,pcie16_1
2014-03-26 20:48:42,pcie1
2014-03-26 20:48:42,1x pcie
2014-03-26 20:48:42,kingston 4gb ddr3 1333mhz non-ecc cl9
2014-03-26 20:48:42,amd sempron 145 / 2.8 ghz processor
2014-03-26 20:48:42,gigabyte 990fxa-ud5 rev. 1.0
2014-03-26 20:48:42,corsair cs series 750w cs750m 80+ gold
2014-03-26 21:11:49,bitfury chips
2014-03-26 22:52:35,14-15 units
2014-03-26 22:52:35,miners
2014-03-26 22:52:35,20 units
2014-03-26 22:52:35,5 or 6 units
2014-03-27 00:11:44,video cards
2014-03-27 00:11:44,wiibox controller
2014-03-27 00:11:44,desktop
2014-03-27 00:11:44,gridseed miner
2014-03-27 00:11:44,laptops
2014-03-27 00:11:44,usb
2014-03-27 00:14:36,usb-grid cables
2014-03-27 01:02:32,psu
2014-03-27 01:02:32,resistors
2014-03-27 01:02:32,bitfury chips
2014-03-27 01:02:32,technobit hex16b boards
2014-03-27 01:43:49,gridseed 5-chips usb miner
2014-03-27 01:43:49,cgminer special edition
2014-03-27 02:11:33,replacement controller
2014-03-27 02:11:33,tp link
2014-03-27 02:11:33,v2 controller
2014-03-27 02:11:33,12v dc head/cable
2014-03-27 02:11:33,la3m
2014-03-27 02:11:33,la6m kit
2014-03-27 02:11:33,atx pcie cable
2014-03-27 02:44:25,630w rosewill power supply
2014-03-27 02:44:25,computer
2014-03-27 02:44:25,linux machine
2014-03-27 02:44:25,antminer s1
2014-03-27 02:44:25,windows pc
2014-03-27 02:44:25,ethernet cable
2014-03-27 03:42:48,cords
2014-03-27 03:42:48,screws
2014-03-27 03:42:48,spacers
2014-03-27 03:42:48,psu
2014-03-27 03:42:48,molex
2014-03-27 03:42:48,three pin connector
2014-03-27 03:42:48,four pin connector
2014-03-27 03:42:48,usb cables
2014-03-27 03:42:48,thermaltake tr2 430w
2014-03-27 03:42:48,osm units
2014-03-27 03:42:48,fans
2014-03-27 06:59:21,2 rigs
2014-03-27 06:59:21,surge protector
2014-03-27 06:59:21,7970
2014-03-27 06:59:21,corsair 750 watt psu
2014-03-27 06:59:21,gigabyte r9 270s
2014-03-27 06:59:21,5970
2014-03-27 09:54:39,phone
2014-03-27 13:47:23,monitor
2014-03-27 13:47:23,gpu
2014-03-27 13:47:23,asic 1.6 ghash antminers
2014-03-27 15:02:00,avalon miner
2014-03-27 15:02:00,power supply
2014-03-27 16:01:15,avalon mini
2014-03-27 17:25:39,miners
2014-03-27 18:54:29,bitmain antminer s1
2014-03-27 18:54:29,ethernet router
2014-03-27 19:05:03,antminer s1
2014-03-27 19:28:34,dragon miner
2014-03-27 19:28:34,cards
2014-03-28 00:19:43,cygnal integrated products inc. cp210x uart bridge / myavr mysmartusb light
2014-03-28 00:19:43,antminer u1
2014-03-28 00:19:43,asic miner block erupter
2014-03-28 00:19:43,silabs' usb serial number
2014-03-28 00:19:43,terminus technology inc. fe 2.1 7-port hub
2014-03-28 00:19:43,usb ports
2014-03-28 01:24:39,reballed chip
2014-03-28 01:24:39,ftdi chip
2014-03-28 01:24:39,revision b chips
2014-03-28 01:24:39,choke
2014-03-28 01:24:39,singles
2014-03-28 01:24:39,7.5k resistor
2014-03-28 01:24:39,driver
2014-03-28 01:24:39,capacitors
2014-03-28 01:24:39,5 chips
2014-03-28 01:24:39,7k resistor
2014-03-28 01:24:39,fets
2014-03-28 01:24:39,jalapenos
2014-03-28 01:45:13,hex16b
2014-03-28 01:45:13,smd 0805 capacitor 10 uf/16v
2014-03-28 01:45:13,android phones
2014-03-28 01:45:13,amt( technobit) hex16b
2014-03-28 01:45:13,1800rpm quiet fans
2014-03-28 08:25:23,raspberry pi
2014-03-28 08:25:23,usb 2.0 powered hub
2014-03-28 08:25:23,monitor
2014-03-28 08:25:23,noobs sd card
2014-03-28 08:25:23,written sd card
2014-03-28 08:25:23,block erupters
2014-03-28 08:25:23,antminer u1
2014-03-28 09:27:05,mpos mobile
2014-03-28 09:54:58,usb hub
2014-03-28 09:54:58,fan
2014-03-28 09:54:58,antminer u2
2014-03-28 10:58:29,gridseed miners
2014-03-28 11:10:45,minereu - batch #4
2014-03-28 15:08:11,antminer s1
2014-03-28 16:11:35,macos x
2014-03-28 16:11:35,silicon labs cp2102 usb-uart convertor
2014-03-28 16:11:35,usb port
2014-03-28 16:11:35,computer
2014-03-28 16:11:35,lan port
2014-03-28 17:00:41,psu 850 watts
2014-03-28 17:00:41,psu
2014-03-28 17:00:41,pci-e
2014-03-28 17:00:41,motherboard
2014-03-28 17:00:41,gpu
2014-03-28 19:57:48,antminer s1
2014-03-28 20:00:09,12v 1a adapter
2014-03-28 20:00:09,gc3355
2014-03-28 21:43:18,bamt machine
2014-03-28 23:03:07,miners
2014-03-28 23:27:12,asicminer block erupter cube
2014-03-28 23:27:12,blades
2014-03-28 23:37:58,s1 miners
2014-03-29 00:06:11,asicminer's 49 port hub
2014-03-29 02:19:29,cointerra miner
2014-03-29 02:32:42,cta1
2014-03-29 02:32:42,cta0
2014-03-29 02:32:42,goldstrike chips
2014-03-29 02:32:42,cta0 asic0
2014-03-29 02:32:42,power cables
2014-03-29 02:32:42,terraminer iv
2014-03-29 04:08:09,bitmain antminer s1 dual blade 180-200 gh/s
2014-03-29 04:08:09,gridseed dualmine 300+ kh/s asic scrypt & sha miner
2014-03-29 04:08:09,butterfly labs 50-55 gh/s sha bitcoin miner
2014-03-29 04:08:09,cointerra terraminer iv 2th/s
2014-03-29 06:08:38,1th rackmount avalon3 miner
2014-03-29 06:08:38,60amp 3phase (17kw usable) cabinet
2014-03-29 06:38:06,gridseed
2014-03-29 06:38:06,pi2
2014-03-29 06:38:06,atx power supply
2014-03-29 16:20:37,butterfly labs singles
2014-03-29 16:20:37,pc
2014-03-29 16:20:37,avalon 2
2014-03-29 17:12:25,ant miner s1
2014-03-29 19:16:57,cgminer
2014-03-29 19:16:57,bfgminer
2014-03-29 22:58:29,solder
2014-03-29 22:58:29,usb miner
2014-03-29 22:58:29,bfg miner
2014-03-29 22:58:29,erupters
2014-03-29 22:58:29,hubs
2014-03-29 22:58:29,power cables
2014-03-29 22:58:29,heat sink
2014-03-29 22:58:29,asic
2014-03-29 22:58:29,circuit board
2014-03-29 23:34:48,gridseed
2014-03-30 01:51:31,usb lines
2014-03-30 01:51:31,wireless router
2014-03-30 01:51:31,power adapter
2014-03-30 01:51:31,usb hub
2014-03-30 01:51:31,pc
2014-03-30 01:51:31,antminers u2
2014-03-30 01:51:31,antminers
2014-03-30 01:51:31,winusb drivers with zadic
2014-03-30 01:51:31,erupters
2014-03-30 03:34:49,n8xjk boost regulator
2014-03-30 03:34:49,commercial lead acid cells
2014-03-30 03:34:49,standby generator
2014-03-30 03:34:49,90 amp wet cell battery maintainer
2014-03-30 03:34:49,50 amp diodes
2014-03-30 03:34:49,zeners
2014-03-30 03:34:49,batteries
2014-03-30 03:34:49,antminer s1
2014-03-30 03:34:49,protective diodes
2014-03-30 03:34:49,powered usb hubs
2014-03-30 03:34:49,10k smd 0603 resistors
2014-03-30 03:34:49,highly regulated power supply
2014-03-30 03:34:49,antminer u1s
2014-03-30 04:46:37,xfx 80+ gold psu
2014-03-30 04:46:37,s1
2014-03-30 04:46:37,watt meter
2014-03-30 04:46:37,antminers
2014-03-30 04:46:37,1000 watt psus
2014-03-30 07:01:57,24 pack w/ accessories
2014-03-30 07:28:30,bitmain antminer 2.0 u2 usb miner
2014-03-30 14:47:13,raspberry
2014-03-30 20:49:00,bitmain antminer 2.0+ gh/s u2 usb miners
2014-03-30 22:28:40,mining rigs
2014-03-30 23:26:49,pc dell initel p4
2014-03-30 23:29:51,bm s1 antminers
2014-03-30 23:29:51,jupiters
2014-03-30 23:29:51,avalon
2014-03-30 23:29:51,bf
2014-03-30 23:35:10,bitcoin core (v0.9.0-beta 64-bit)
2014-03-30 23:35:10,asic miners
2014-03-30 23:35:10,bfgminer (3.10.0)
2014-03-31 00:26:19,antiminer u1
2014-03-31 00:34:53,foxconn nt-a3500
2014-03-31 00:34:53,celeron nuc
2014-03-31 00:34:53,nuc dn2820
2014-03-31 00:34:53,320gb 7200rpm seagate momentus thin drive
2014-03-31 00:34:53,block erupters
2014-03-31 00:34:53,samsung n130 netbook
2014-03-31 00:39:13,anrminers
2014-03-31 00:42:53,rig
2014-03-31 00:42:53,ants
2014-03-31 00:42:53,block erupters
2014-03-31 00:42:53,miners
2014-03-31 00:43:02,cables
2014-03-31 00:43:02,programmer
2014-03-31 00:43:02,usb power
2014-03-31 00:43:02,usb2 powered hub
2014-03-31 00:43:02,jalapeno
2014-03-31 00:43:02,antistatic pads
2014-03-31 06:38:22,block erupter tube
2014-03-31 06:38:22,pc
2014-03-31 06:38:22,be cube
2014-03-31 07:34:44,win7-64bit ultimate machine
2014-03-31 07:34:44,miners
2014-03-31 08:51:29,asics
2014-03-31 08:51:29,la3m unit
2014-03-31 08:51:29,avalon batch #3
2014-03-31 09:07:05,antminer s1s
2014-03-31 09:12:11,fpga single
2014-03-31 09:12:11,500gh/s mrs
2014-03-31 09:12:11,5gh/s jalapenos
2014-03-31 09:12:11,asic scs
2014-03-31 12:01:19,antminer s1
2014-03-31 12:01:19,pc
2014-03-31 12:01:19,terminal window
2014-03-31 12:01:19,gpus
2014-03-31 12:01:19,asics
2014-03-31 12:30:20,bfmg bitfury bf1
2014-03-31 12:30:20,centos 6
2014-03-31 12:30:20,twinfury
2014-03-31 12:30:20,bitfury
